-0.488725257413538,1.72618377811102,-0.502624704186745,0.489425299715784,-1.72624647747467,0.502953029704127,211.633809552403,211.633809552403,0.0484848484848485
-0.48422933015305,1.72525389504358,-0.500326403883349,0.489323163772518,-1.72571566132307,0.502714535927702,209.962705531663,209.962705531663,0.096969696969697
-0.473524500870202,1.72300883553927,-0.494861877121109,0.489078880681507,-1.72445898282602,0.502147446888935,207.264138261421,207.264138261421,0.145454545454545
-0.455497402673706,1.71913086165612,-0.485685004144383,0.488664008767555,-1.72236609455988,0.501195158835137,203.608967276127,203.608967276127,0.193939393939394
-0.43015080340821,1.71347674979216,-0.47283892050764,0.488073250658631,-1.71947470929512,0.499862865969843,199.068052110229,199.068052110229,0.242424242424242
-0.398371084369473,1.70606568776679,-0.456832307777593,0.48732022311564,-1.71593808117375,0.498205610081122,193.712252298175,193.712252298175,0.290909090909091
-0.361680771017362,1.69708252257417,-0.438500040492722,0.486433662393209,-1.71198471479024,0.496314505865214,187.612427374413,187.612427374413,0.339393939393939
-0.32200300246869,1.68687787124037,-0.418864848316914,0.485454003855378,-1.70787639625016,0.49430212470277,180.839436873391,180.839436873391,0.387878787878788
-0.281457936384287,1.6759519554984,-0.399015564949898,0.484430210188899,-1.70387033027266,0.492288167788491,173.464140329559,173.464140329559,0.436363636363636
-0.242194472684136,1.6649175893594,-0.38000993676653,0.483416570459135,-1.70018931580072,0.490386449632487,165.557397277364,165.557397277364,0.484848484848485
-0.206244110693709,1.65444343753472,-0.362800193109417,0.482468998681984,-1.69700195839454,0.488694044550917,157.190067251255,157.190067251255,0.533333333333333
-0.175375381167483,1.64518054581519,-0.348172212412225,0.48164028968375,-1.69441345348273,0.487283296179346,148.43300978568,148.43300978568,0.581818181818182
-0.1509303474657,1.63767593218499,-0.336686784672618,0.480974011164878,-1.69246594195624,0.486197034448197,139.357084415087,139.357084415087,0.63030303030303
-0.133636689786263,1.63227929176704,-0.328614057804078,0.480497242023604,-1.69114504262873,0.48544644255682,130.033150673925,130.033150673925,0.678787878787879
-0.12340298277928,1.62905238798366,-0.323857443338621,0.480212980426399,-1.69038622242927,0.485009652758908,120.532068096642,120.532068096642,0.727272727272727
-0.1191127330967,1.62769229672017,-0.321867866265884,0.480093337111425,-1.69007324369197,0.4848282268655,110.924696217687,110.924696217687,0.775757575757576
-0.118429636238172,1.62747534728012,-0.321551330665644,0.480074261557578,-1.69002369350378,0.48479943361773,101.281894571507,101.281894571507,0.824242424242424
-0.11772402929121,1.62804208337821,-0.321438814388408,0.480045338724893,-1.69008582955322,0.484825735865324,91.6745226925518,91.6745226925518,0.872727272727273
-0.113328697092206,1.63156587312235,-0.320726484253457,0.479865006010012,-1.69047475871957,0.484989836632832,82.1734401152689,82.1734401152689,0.921212121212121
-0.102967168790751,1.63982726658347,-0.31896914756439,0.4794387905255,-1.69140413114788,0.485378322588301,72.849506374107,72.849506374107,0.96969696969697
-0.0857194292815864,1.6534291365326,-0.315800747051418,0.47872618263908,-1.69298837689791,0.486029206488404,63.7735810035143,63.7735810035143,1.01818181818182
-0.0617662414229348,1.67198187842402,-0.310897667949467,0.477731025099037,-1.69525974476597,0.486938973297025,55.0165235379392,55.0165235379392,1.06666666666667
