13.304482662975046,4.619339417697591,27,72
13.67321093125122,4.737586971238377,27,72
12.055119809863367,4.314004552579583,27,72
13.731968648001276,4.632517626584978,27,72
13.688007592255431,4.710628040642702,27,72
13.67148601037744,4.725944918385932,27,72
13.678623183236642,4.655545406047498,27,72
12.353885748730146,4.436820030407698,30,72
13.719713631229538,4.719415120911297,27,72
13.744011779616823,4.683516730301422,27,72
13.755431289866706,4.715515384896888,30,72
13.881054617566848,4.662978522972093,30,72
13.601744998870847,4.680088177483176,27,72
12.49758752909846,4.4397524169434455,27,72
13.669309011066169,4.701336863016741,27,72
13.738760992733368,4.736698445923028,30,72
13.723623672441857,4.690490443301435,27,72
13.882379757078507,4.641833423391165,30,72
13.822553537228536,4.685650995491499,30,72
13.752332226409887,4.691814895264902,30,72
13.71677219264485,4.72491616383047,30,72
13.728542191658086,4.694436106616207,27,72
12.376420081801196,4.411365168516943,27,72
13.57915715707188,4.678860357972167,27,72
13.346136091814998,4.637308175835763,27,72
13.9915688137591,4.700218660197141,27,72
13.817986987319923,4.668067264196255,30,72
13.860005785891854,4.67476221712755,30,72
13.804565814018353,4.681827461176434,27,72
13.644842757693205,4.688463422725175,27,72
13.760674879578893,4.6691195422268095,27,72
13.697106340904867,4.696952619213135,27,72
13.85854643958707,4.716417226944105,27,72
13.760846230777632,4.676168021238651,27,72
13.722001999751086,4.7359536770901425,27,72
13.728496329580405,4.699162088452924,27,72
12.7119665996299,4.4797935892767375,27,72
13.881295430385574,4.691111961401321,30,72
13.805439817195959,4.699239330971924,30,72
12.823716896627184,4.5519823939884,27,72
13.671514846902882,4.705608903720378,27,72
13.845688940365953,4.6898581482014325,27,72
11.568184755006818,4.342291174514896,27,72
13.775038583987417,4.693212757501825,27,72
13.722065712772402,4.707211576348518,27,72
13.915799808014185,4.6772183166686965,30,72
13.635683786138944,4.702234248164293,27,72
13.836869339973799,4.700249172219166,27,72
13.815806502953649,4.732695969994884,27,72
1674969941.9920933,13.499853970975888,4.621277914163518,27,72,0,0.17066666666666666,0.0,0.0,0,0,0,0
1674969942.4080098,13.741683685523839,4.618954147359881,27,72,0,0.3528888888888889,65.61,466.56000000000006,0.0,0,0,0
1674969942.7875237,13.900979868675083,4.629128928000232,27,72,0,0.5362222222222223,116.64000000000001,829.4400000000002,2.9987291063512456,0,0,0
1674969943.2006485,13.763639039441756,4.69553348382047,27,72,0,0.7204444444444444,153.09,1088.6399999999999,2.130477806604074,0,0,0
1674969943.604087,13.896323340816469,4.594375201575482,27,72,0,0.9036666666666666,174.96000000000004,1244.16,1.6694910469253506,0,0,0
1674969943.991175,13.799124906583586,4.7428767153718585,30,72,0,1.0923333333333334,182.25,1296.0,1.3714523813874784,0,0,0
1674969944.394462,13.800359607263275,4.634169812597464,27,72,0,1.2766666666666666,182.25,1244.1600000000003,2.5097523096968106,0,0,0
1674969944.8049495,13.7909446023442,4.577768490407189,27,72,0,1.459888888888889,158.76000000000002,1088.6399999999999,2.1585732723698863,0,0,0
1674969945.2096508,13.712048352131276,4.679332149244123,27,72,0,1.645111111111111,120.68999999999998,829.4399999999999,1.8976613966971387,0,0,0
1674969945.6199663,13.928792451018502,4.6020297760759235,30,72,0,1.8297777777777777,68.03999999999999,466.5600000000001,1.688107159226083,0,0,0
1674969946.0594392,13.75528036254341,4.6889439529193275,27,72,0,2.015111111111111,1.4400000000000002,0.0,1.5270643307126457,0,0,0
1674969946.4652388,13.81764337152429,4.625437116348088,27,72,0,2.1972222222222224,1.44,0.0,0.9053188685518033,0,0,0
2023/01/29/14/28/44.733,13.546846923060105,4.592194714411411,27,75,0,0.171,0,0.0,0.0,0,0,0,0
2023/01/29/14/28/45.119,13.741689039748792,4.692313030135996,30,72,0,0.3552222222222223,0,65.61,506.25,0.0,0,0,0
2023/01/29/14/28/45.519,13.871748299474287,4.678920919757864,27,75,0,0.5404444444444444,0,130.41000000000003,864.8099999999998,3.1388862779166335,0,0,0
2023/01/29/14/28/45.929,12.50276280235395,4.460067049422376,27,72,0,0.7235555555555555,0,165.24,1150.56,2.89477522379963,0,0,0
2023/01/29/14/28/46.336,13.89069688924251,4.654641180358146,30,72,0,0.906,0,185.48999999999998,1297.44,2.17108269136951,0,0,0
2023/01/29/14/28/46.741,13.872138326717526,4.674027296412881,27,72,0,1.0884444444444445,0,199.89000000000001,1340.64,1.7500747739672158,0,0,0
2023/01/29/14/28/47.147,13.794108192654768,4.701858053773439,27,72,0,1.273111111111111,0,189.35999999999999,1280.1599999999999,1.4648585855757768,0,0,0
2023/01/29/14/28/47.586,13.851138884784131,4.687024311303016,30,72,0,1.4564444444444444,0,164.25,1116.0,1.454386327321122,0,0,0
2023/01/29/14/29:36.164,13.692433785062688,4.740011349170706,27,72,0,0.1792222222222222,0,0.0,0.0,0,0,0,0
2023/01/29/14/29:36.549,13.93332462331249,4.641980642158429,27,72,0,0.3622222222222222,0,65.61,466.56000000000006,0.0,0,0,0
2023/01/29/14/29:36.942,11.595784720245405,4.200299111730661,27,72,0,0.5422222222222223,0,116.64000000000001,829.4400000000002,0.5703143935449057,0,0,0
2023/01/29/14/29:37.355,13.956611533848356,4.6870228002631045,30,72,0,0.7292222222222222,0,153.09,1088.6399999999999,0.41324191386229225,0,0,0
2023/01/29/14/29:37.752,13.793683478118473,4.698546431076931,27,72,0,0.9115555555555555,0,185.48999999999995,1244.16,0.366565466283024,0,0,0
2023/01/29/14/29:38.151,13.919428023197398,4.648847380908852,27,72,0,1.0954444444444444,0,191.16000000000003,1296.0,0.39081251935419337,0,0,0
2023/01/29/14/29:38.555,13.849395689088826,4.684253182065787,27,72,0,1.279,0,182.25,1244.1600000000003,0.6871119210331272,0,0,0
2023/01/29/14/29:38.989,12.514604153617764,4.400412906630871,30,72,0,1.4615555555555557,0,158.76,1088.6399999999999,0.9670156913540374,0,0,0
2023/01/29/14/29:39.404,13.86314595206981,4.705537094145485,30,72,0,1.6447777777777777,0,124.55999999999999,829.4399999999999,0.9667548042036714,0,0,0
2023/01/29/14/29:39.808,13.860743241274466,4.690700879973432,27,72,0,1.8256666666666668,0,72.35999999999999,466.5600000000001,0.860691868066434,0,0,0
2023/01/29/14/29:40.204,12.324503941639922,4.444402467602436,30,75,0,2.0165555555555557,0,1.8900000000000001,0.0,0.7762825219624258,0,0,0
2023/01/29/14/29:40.604,13.907824211832324,4.67150946553229,27,72,0,2.202888888888889,0,2.1599999999999997,0.8099999999999999,1.3493682723599425,0,0,0
2023/01/29/14/29:41.007,13.947156002534264,4.654658743771768,30,72,0,2.206111111111111,0,2.1599999999999997,0.8099999999999999,1.3782040410692664,0,0,0
2023/01/29/14/29:41.413,13.845619485102628,4.665864926513626,27,72,0,2.209,0,2.25,0.8099999999999999,1.376989963540366,0,0,0
