2023/03/07/17:00:17.647,-0.7556679505228274,3.1766363192042877,271,271,0,0.0,0,0.0,0.0,0,0,0,0
2023/03/07/17:00:18.290,2.3508220735739727,-61.604096240025164,180,362,0,0.0,0,6609.6900000000005,6609.6900000000005,0,0,0,0
2023/03/07/17:00:18.849,-0.4958980837138611,-0.23817247036739836,271,271,0,0.0,0,8550.090000000002,16441.609999999997,0,0,0,0
2023/03/07/17:00:19.529,-0.7850997648861409,-0.0993878681171415,271,271,0,0.0,0,12715.36,19620.44,0,0,0,0
2023/03/07/17:00:20.108,-0.7978921335397189,0.17983181761951966,271,271,0,0.0,0,15411.810000000001,21330.45,0,0,0,0
2023/03/07/17:00:20.617,2.324187576462249,-61.505858619715625,180,362,0,0.0,0,16639.440000000002,21571.639999999996,0,0,0,0
2023/03/07/17:00:21.245,1.8927125999201326,-58.357314083214185,180,362,0,0.0,0,15005.039999999997,22896.56,0,0,0,0
2023/03/07/17:00:21.826,-0.601808310410977,-0.029400115567350116,271,271,0,0.0,0,12722.64,21600.6,0,0,0,0
2023/03/07/17:00:22.415,2.162912629453542,-61.41732206342889,180,362,0,0.0,0,10530.25,16448.889999999996,0,0,0,0
2023/03/07/17:00:22.979,2.19775675184005,-61.193386784100696,180,362,0,0.0,0,6624.25,10570.010000000002,0,0,0,0
2023/03/07/17:00:23.607,2.246509767259141,-60.1445886207622,180,362,0,0.0,0,2070.25,2070.25,0,0,0,0
2023/03/07/17:00:24.223,-0.5544397557566736,0.43166053766792023,271,271,0,0.0,0,1987.4399999999998,1987.44,0,0,0,0
2023/03/07/17:00:24.827,-0.7131458286583481,-0.6874739995553668,271,271,0,0.0,0,2070.25,2070.25,0,0,0,0
2023/03/07/17:00:25.540,-0.5974601012904408,0.0010165555710347498,271,271,0,0.0,0,2070.25,2070.25,0,0,0,0
2023/03/07/17:00:26.078,1.96377764339395,-60.17135503254022,180,362,0,0.0,0,2070.25,2070.25,0,0,0,0
2023/03/07/17:00:26.742,-0.5292489326376373,-0.8953720154589787,271,271,0,0.0,0,1987.4399999999998,1987.44,0,0,0,0
2023/03/07/17:00:27.282,-0.6043827463856442,-0.5605367640935733,271,271,0,0.0,0,2070.25,2070.25,0,0,0,0
2023/03/07/17:00:27.929,-0.5989615307187286,0.3906201369944806,271,271,0,0.0,0,1987.4399999999998,1987.44,0,0,0,0
2023/03/07/17:00:28.536,-3.261370133927727,-60.47045277732088,180,362,0,0.0,0,1987.4399999999998,1987.44,0,0,0,0
2023/03/07/17:00:29.151,-0.894829512855944,0.9958213407292059,271,271,0,0.0,0,1987.44,1987.44,0,0,0,0
2023/03/07/17:00:29.771,0.3571409619438448,-1.4422473409035041,271,271,0,0.0,0,1739.0100000000002,1739.0100000000002,0,0,0,0
2023/03/07/17:00:30.459,-1.5807755151195533,0.5567355505312745,271,271,0,0.0,0,1324.9600000000003,1324.9600000000003,0,0,0,0
2023/03/07/17:00:31.027,-0.14891897760985628,-0.06436957279123667,271,271,0,0.0,0,1324.9600000000003,1324.9600000000003,0,0,0,0
2023/03/07/17:00:31.623,-0.6438360407933299,-1.0329751133758958,271,271,0,0.0,0,1324.9600000000003,1324.9600000000003,0,0,0,0
2023/03/07/17:00:32.223,-0.27084813132552554,0.16583307759371632,271,271,0,0.0,0,1324.9600000000003,1324.9600000000003,0,0,0,0
